starttime	seconds	ctime	dtime	ttime	wait
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	65
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	64
Fri Feb 28 10:34:52 2025	1740713692	2	73	74	52
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	64
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	64
Fri Feb 28 10:34:52 2025	1740713692	1	73	74	61
Fri Feb 28 10:34:52 2025	1740713692	1	73	74	60
Fri Feb 28 10:34:56 2025	1740713696	7	67	74	28
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	25
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	61
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	51
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	64
Fri Feb 28 10:34:50 2025	1740713690	0	74	74	16
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	23
Fri Feb 28 10:34:50 2025	1740713690	1	74	74	17
Fri Feb 28 10:34:50 2025	1740713690	1	74	74	17
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	18
Fri Feb 28 10:34:56 2025	1740713696	7	68	74	28
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	18
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	50
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	60
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	18
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	22
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	60
Fri Feb 28 10:34:56 2025	1740713696	1	73	74	61
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	22
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	23
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	58
Fri Feb 28 10:34:56 2025	1740713696	2	73	74	59
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	22
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	24
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	19
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	20
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	20
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	19
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	20
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	25
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	21
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	57
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	21
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	24
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	21
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	24
Fri Feb 28 10:34:56 2025	1740713696	2	73	74	59
Fri Feb 28 10:34:56 2025	1740713696	2	73	74	58
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	52
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	55
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	54
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	57
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	56
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	56
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	51
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	52
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	55
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	53
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	60
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	54
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	53
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	63
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	54
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	55
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	56
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	57
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	56
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	57
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	63
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	58
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	64
Fri Feb 28 10:34:56 2025	1740713696	7	68	74	28
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	64
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	60
Fri Feb 28 10:34:50 2025	1740713690	2	72	74	55
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	63
Fri Feb 28 10:34:50 2025	1740713690	2	73	74	58
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	64
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	59
Fri Feb 28 10:34:56 2025	1740713696	6	68	74	28
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	64
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	53
Fri Feb 28 10:34:50 2025	1740713690	1	73	74	64
Fri Feb 28 10:34:53 2025	1740713693	5	70	74	28
Fri Feb 28 10:34:56 2025	1740713696	2	72	74	53
Fri Feb 28 10:34:53 2025	1740713693	5	70	74	27
Fri Feb 28 10:34:53 2025	1740713693	5	70	74	26
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	42
Fri Feb 28 10:34:53 2025	1740713693	3	72	74	41
Fri Feb 28 10:34:56 2025	1740713696	3	72	74	52
Fri Feb 28 10:34:56 2025	1740713696	6	68	74	27
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	43
Fri Feb 28 10:34:53 2025	1740713693	5	70	74	26
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	42
Fri Feb 28 10:34:53 2025	1740713693	3	72	74	40
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	44
Fri Feb 28 10:34:56 2025	1740713696	3	72	74	52
Fri Feb 28 10:34:53 2025	1740713693	5	70	74	25
Fri Feb 28 10:34:56 2025	1740713696	6	68	74	27
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	46
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	44
Fri Feb 28 10:34:56 2025	1740713696	3	72	74	51
Fri Feb 28 10:34:53 2025	1740713693	3	72	74	39
Fri Feb 28 10:34:53 2025	1740713693	4	71	74	33
Fri Feb 28 10:34:53 2025	1740713693	4	71	74	31
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	45
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	46
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	48
Fri Feb 28 10:34:53 2025	1740713693	3	72	74	40
Fri Feb 28 10:34:53 2025	1740713693	3	72	74	38
Fri Feb 28 10:34:56 2025	1740713696	6	68	74	27
Fri Feb 28 10:34:53 2025	1740713693	5	69	74	25
Fri Feb 28 10:34:53 2025	1740713693	4	71	74	33
Fri Feb 28 10:34:53 2025	1740713693	2	72	74	47
Fri Feb 28 10:34:53 2025	1740713693	4	71	74	31
Fri Feb 28 10:34:56 2025	1740713696	6	69	74	27
Fri Feb 28 10:34:53 2025	1740713693	4	71	74	32
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	34
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	36
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	37
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	35
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	38
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	48
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	51
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	50
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	49
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	52
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	50
Fri Feb 28 10:34:53 2025	1740713693	2	73	74	52
Fri Feb 28 10:34:56 2025	1740713696	3	72	74	51
Fri Feb 28 10:34:53 2025	1740713693	4	70	74	30
Fri Feb 28 10:34:53 2025	1740713693	5	69	74	25
Fri Feb 28 10:34:53 2025	1740713693	4	70	74	30
Fri Feb 28 10:34:53 2025	1740713693	4	70	74	29
Fri Feb 28 10:34:53 2025	1740713693	3	71	74	36
Fri Feb 28 10:34:53 2025	1740713693	4	70	74	28
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	24
Fri Feb 28 10:34:56 2025	1740713696	6	69	75	26
Fri Feb 28 10:34:53 2025	1740713693	4	70	75	29
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	24
Fri Feb 28 10:34:53 2025	1740713693	4	70	75	28
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	53
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	54
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	55
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	23
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	23
Fri Feb 28 10:34:53 2025	1740713693	2	73	75	56
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	50
Fri Feb 28 10:34:56 2025	1740713696	6	69	75	26
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	54
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	56
Fri Feb 28 10:34:53 2025	1740713693	1	73	75	56
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	22
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	50
Fri Feb 28 10:34:56 2025	1740713696	5	69	75	26
Fri Feb 28 10:34:56 2025	1740713696	5	70	75	26
Fri Feb 28 10:34:53 2025	1740713693	2	73	75	57
Fri Feb 28 10:34:56 2025	1740713696	5	69	75	26
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	50
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	22
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	21
Fri Feb 28 10:34:56 2025	1740713696	5	70	75	25
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	49
Fri Feb 28 10:34:53 2025	1740713693	5	69	75	21
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	49
Fri Feb 28 10:34:56 2025	1740713696	5	70	75	25
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	21
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	21
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	48
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	24
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	24
Fri Feb 28 10:34:56 2025	1740713696	4	70	75	25
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	23
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	24
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	24
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	4	70	75	25
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	20
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	5	70	75	25
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	48
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	48
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	23
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	3	71	75	23
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	47
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	47
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	46
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	47
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	48
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	20
Fri Feb 28 10:34:56 2025	1740713696	4	71	75	45
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	66
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	20
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	62
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	66
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	61
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	62
Fri Feb 28 10:34:56 2025	1740713696	1	73	75	61
Fri Feb 28 10:34:56 2025	1740713696	1	73	75	60
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	59
Fri Feb 28 10:34:56 2025	1740713696	1	73	75	60
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	59
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	23
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	57
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	58
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	48
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	58
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	23
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	56
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	56
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	20
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	54
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	55
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	46
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	45
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	45
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	57
Fri Feb 28 10:34:50 2025	1740713690	0	74	75	66
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	48
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	48
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	22
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	52
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	49
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	57
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	53
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	53
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	54
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	45
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	55
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	59
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	58
Fri Feb 28 10:34:50 2025	1740713690	1	73	75	56
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	47
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	60
Fri Feb 28 10:34:53 2025	1740713693	5	70	75	19
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	47
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	47
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	50
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	50
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	66
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	51
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	61
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	51
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	52
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	65
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	65
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	65
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	66
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	46
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	58
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	57
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	56
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	60
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	48
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	2	72	75	50
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	42
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	61
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	65
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	48
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	42
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	49
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	44
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	48
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	49
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	49
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	44
Fri Feb 28 10:34:53 2025	1740713693	4	71	75	19
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	41
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	55
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	33
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	44
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	43
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	43
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	22
Fri Feb 28 10:34:53 2025	1740713693	4	71	75	18
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	41
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	32
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	41
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	40
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	22
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	39
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	40
Fri Feb 28 10:34:53 2025	1740713693	4	71	75	18
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	26
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	28
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	27
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	29
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	29
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	32
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	37
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	38
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	18
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	38
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	39
Fri Feb 28 10:34:53 2025	1740713693	4	71	75	18
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	24
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	25
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	23
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	26
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	30
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	27
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	19
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	20
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	20
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	23
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	21
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	24
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	22
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	32
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	33
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	34
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	35
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	37
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	31
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	22
Fri Feb 28 10:34:53 2025	1740713693	4	72	75	18
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	35
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	36
Fri Feb 28 10:34:56 2025	1740713696	0	75	75	19
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	32
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	33
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	31
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	35
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	30
Fri Feb 28 10:34:56 2025	1740713696	3	72	75	22
Fri Feb 28 10:34:53 2025	1740713693	3	72	75	18
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	22
Fri Feb 28 10:34:53 2025	1740713693	3	72	75	17
Fri Feb 28 10:34:53 2025	1740713693	3	72	75	17
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	31
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	31
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	30
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	21
Fri Feb 28 10:34:53 2025	1740713693	3	72	75	17
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	21
Fri Feb 28 10:34:53 2025	1740713693	3	73	75	17
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	30
Fri Feb 28 10:34:53 2025	1740713693	2	73	75	17
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	30
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	29
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	19
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	29
Fri Feb 28 10:34:56 2025	1740713696	2	73	75	19
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	28
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	50
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	52
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	55
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	30
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	31
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	53
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	54
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	28
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	49
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	32
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	33
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	27
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	46
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	51
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	45
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	50
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	53
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	30
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	31
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	46
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	47
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	52
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	47
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	48
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	48
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	49
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	33
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	29
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	32
Fri Feb 28 10:34:53 2025	1740713693	2	73	75	17
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	29
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	28
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	27
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	28
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	24
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	23
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	25
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	25
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	26
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	19
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	26
Fri Feb 28 10:34:53 2025	1740713693	2	73	75	16
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	37
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	45
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	23
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	36
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	38
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	34
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	22
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	36
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	22
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	22
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	26
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	27
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	27
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	24
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	26
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	39
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	27
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	25
Fri Feb 28 10:34:50 2025	1740713690	3	72	75	34
Fri Feb 28 10:34:50 2025	1740713690	3	73	75	35
Fri Feb 28 10:34:56 2025	1740713696	1	74	75	25
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	44
Fri Feb 28 10:34:56 2025	1740713696	2	74	75	19
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	38
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	44
Fri Feb 28 10:34:50 2025	1740713690	2	74	75	21
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	41
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	42
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	43
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	40
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	41
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	42
Fri Feb 28 10:34:53 2025	1740713693	2	74	75	16
Fri Feb 28 10:34:50 2025	1740713690	2	73	75	39
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	19
Fri Feb 28 10:34:50 2025	1740713690	1	74	75	19
Fri Feb 28 10:34:50 2025	1740713690	1	75	75	16
Fri Feb 28 10:34:50 2025	1740713690	1	75	75	17
Fri Feb 28 10:34:50 2025	1740713690	1	75	75	18
Fri Feb 28 10:34:50 2025	1740713690	0	75	75	15
Fri Feb 28 10:34:50 2025	1740713690	1	75	75	15
